,Year,Age,Gender,City,Position,Years of experience,Current level,Current Salary,Main language at work,Company size,Company type
303,2019,32.41284403669725,Male,Berlin,Software Architect,11,Senior,124000.0,English,1000+,Product
304,2019,32.41284403669725,Male,Munich,Researcher,9,Senior,130000.0,English,1000+,Product
305,2019,32.41284403669725,Male,Berlin,Backend Developer,4,Senior,62000.0,English,50-100,Startup
306,2019,32.41284403669725,Male,Berlin,Software Architect,8,Lead,106000.0,English,100-1000,Product
307,2019,42.0,Female,Berlin,Backend Developer,12,Senior,55000.0,English,50-100,Product
308,2019,32.41284403669725,Male,Darmstadt,Backend Developer,10,Senior,70000.0,Deutsch,100-1000,
309,2019,30.0,Male,Hamburg,Data Scientist,6,Senior,85000.0,English,100-1000,Startup
310,2019,32.41284403669725,Male,Frankfurt,Lawyer ,7,Senior,170000.0,English,100-1000,Consulting / Agency
311,2019,30.0,Male,Berlin,Backend Developer,6,Senior,70000.0,Russian,100-1000,Startup
312,2019,28.0,Male,Berlin,Backend Developer,8,Middle,68000.0,English,1000+,Product
313,2019,37.0,Male,Berlin,Software Architect,15,Senior,95000.0,English,100-1000,Product
314,2019,29.0,Male,Munich,Mobile Developer,7,Middle,70000.0,English,1000+,Product
315,2019,32.41284403669725,Male,Munich,Data Scientist,3,Middle,71000.0,English,100-1000,Startup
316,2019,35.0,Male,Berlin,Backend Developer,16,Senior,65000.0,English,100-1000,Product
317,2019,30.0,Male,Berlin,Backend Developer,8,Senior,86000.0,English,100-1000,Product
318,2019,34.0,Male,Berlin,Embedded Developer,12,Senior,60000.0,English,100-1000,Startup
319,2019,29.0,Male,Dusseldorf,Backend Developer,8,Senior,70000.0,English,1000+,
320,2019,41.0,Male,Munich,Backend Developer,0,Junior,55000.0,English,1000+,Product
321,2019,33.0,Male,Karlsruhe,QA,7,Senior,67000.0,English,1000+,Product
322,2019,31.0,Male,Frankfurt,Data Scientist,7,Senior,85000.0,English,1000+,
323,2019,25.0,Male,Kyiv,DevOps,4,Senior,60000.0,Russian,1000+,Product
324,2019,27.0,Female,Berlin,Data Scientist,3,Middle,67000.0,English,1000+,Product
325,2019,29.0,Male,Kyiv,DevOps,8,Senior,65000.0,Russian,50-100,Product
326,2019,27.0,Male,Berlin,Researcher,5,Senior,100000.0,English,100-1000,Startup
327,2019,36.0,Male,Berlin,Data Scientist,18,Middle,56000.0,English,100-1000,Product
328,2019,28.0,Male,Munich,Business Analyst,7,Middle,62500.0,English,1000+,Product
329,2019,33.0,Male,Berlin,Backend Developer,10,Middle,76000.0,English,1000+,Product
330,2019,34.0,Male,Freiburg,Backend Developer,2,Middle,42000.0,English,100-1000,Consulting / Agency
331,2019,36.0,Male,Berlin,Manager,15,Senior,77000.0,English,100-1000,Product
332,2019,23.0,Male,Berlin,Frontend Developer,5,Senior,65000.0,English,100-1000,Product
333,2019,35.0,Male,Berlin,Backend Developer,17,Senior,60000.0,Russian,100-1000,Product
334,2019,27.0,Male,Munich,Data Engineer,1,Middle,58000.0,English,10-50,Startup
335,2019,30.0,Male,Munich,Mobile Developer,9,Senior,72000.0,Russian,10-50,Startup
336,2019,37.0,Male,Amsterdam,QA,14,Senior,75000.0,English,100-1000,Product
337,2019,32.41284403669725,Male,Berlin,Machine Learning Engineer,10,Senior,108000.0,English,100-1000,Product
338,2019,41.0,Male,Munich,Backend Developer,20,Senior,78000.0,English,100-1000,Product
339,2019,32.0,Male,Vienna,Software Architect,12,Lead,80000.0,English,1000+,Product
340,2019,34.0,Male,Berlin,Backend Developer,13,Senior,70000.0,English,100-1000,Product
341,2019,32.41284403669725,Male,Munich,Software Architect,10,Senior,120000.0,,1000+,Product
342,2019,45.0,Male,Berlin,Data Engineer,14,Middle,34446.0,English,50-100,Product
343,2019,32.41284403669725,Male,Frankfurt,Backend Developer,8,Senior,108000.0,,100-1000,
344,2019,32.41284403669725,Male,Munich,Data Scientist,8,Lead,130000.0,,1000+,Product
345,2019,32.41284403669725,Male,Stuttgart,Fullstack Developer,6,Senior,90000.0,,,
346,2019,32.41284403669725,Female,Berlin,Data Scientist,7,Senior,65000.0,English,50-100,Startup
347,2019,32.41284403669725,Male,Munich,Frontend Developer,4,Senior,70000.0,English,10-50,Product
348,2019,36.0,Male,Kyiv,DevOps,3,Middle,38400.0,Russian,1000+,Bodyshop / Outsource
349,2019,32.41284403669725,Male,Berlin,Data Scientist,6,Senior,96000.0,,,Product
350,2019,35.0,Male,Frankfurt,Product Manager,13,Senior,60000.0,Deutsch,10-50,Startup
351,2019,32.0,Female,Munich,Backend Developer,8,Senior,62000.0,English,1000+,Product
352,2019,29.0,Male,Munich,Frontend Developer,8,Middle,65000.0,English,100-1000,Product
354,2019,33.0,Male,Munich,Backend Developer,11,Lead,90000.0,English,100-1000,Product
355,2019,33.0,Male,Kyiv,System Administrator,15,Middle,36000.0,Russian,10-50,Consulting / Agency
356,2019,39.0,Male,Munich,Fullstack Developer,15,Senior,75700.0,English,100-1000,Product
357,2019,25.0,Female,Cologne,IT Security,2,Junior,46000.0,Deutsch,1000+,
358,2019,33.0,Female,Berlin,QA,5,Middle,63400.0,English,1000+,Product
359,2019,35.0,Male,Munich,Backend Developer,16,Senior,70000.0,Russian,10-50,Product
360,2019,34.0,Male,Berlin,Backend Developer,9,Senior,70000.0,English,1000+,Product
361,2019,31.0,Female,Frankfurt,Backend Developer,7,Senior,68000.0,English,10-50,Startup
362,2019,32.41284403669725,Male,Amsterdam,Machine Learning Engineer,11,Senior,106000.0,English,1000+,Startup
363,2019,34.0,Male,Pforzheim,Backend Developer,13,Senior,75000.0,Deutsch,50-100,Product
364,2019,32.0,Male,Munich,Software Architect,8,Senior,100000.0,Deutsch,10-50,Product
365,2019,33.0,Male,Munich,Backend Developer,11,Senior,90000.0,English,1000+,Product
366,2019,44.0,Male,Berlin,Frontend Developer,5,Senior,65000.0,English,10-50,Product
367,2019,26.0,Male,Nuremberg,DevOps,0,Junior,55000.0,Deutsch,,
368,2019,30.0,Male,Berlin,Data Scientist,8,Senior,90000.0,English,50-100,Startup
369,2019,37.0,Male,Stuttgart,Software Architect,11,Senior,105000.0,Deutsch,1000+,Product
370,2019,24.0,Female,Frankfurt,Fullstack Developer,1,Junior,52000.0,Deutsch,1000+,Product
371,2019,27.0,Male,Berlin,Manager,6,Senior,58000.0,English,100-1000,Startup
372,2019,30.0,Male,Kassel ,Frontend Developer,4,Middle,55000.0,Deutsch,1000+,Product
373,2019,36.0,Male,Munich,DevOps,15,Senior,85000.0,English,100-1000,Consulting / Agency
374,2019,31.0,Female,Munich,Mobile Developer,8,Senior,75000.0,English,100-1000,Startup
375,2019,33.0,Male,Munich,Embedded Developer,4,Senior,60000.0,Deutsch,100-1000,Consulting / Agency
376,2019,32.41284403669725,Female,Munich,Data Engineer,7,Middle,52000.0,English,1000+,Product
377,2019,32.41284403669725,Male,Munich,Software Architect,12,Senior,85000.0,English,100-1000,Product
378,2019,43.0,Male,Berlin,Backend Developer,20,Middle,70000.0,English,1000+,Product
379,2019,40.0,Male,Frankfurt,Manager,18,Senior,88000.0,English,1000+,Bodyshop / Outsource
380,2019,35.0,Male,Munich,DevOps,15,Senior,73000.0,Deutsch,1000+,Product
381,2019,36.0,Male,Munich,Mobile Developer,20,Senior,150000.0,Deutsch,up to 10,Bodyshop / Outsource
382,2019,28.0,Male,Munich,Backend Developer,7,Senior,74000.0,English,1000+,Product
383,2019,31.0,Male,Munich,Backend Developer,10,Senior,78000.0,English,100-1000,Startup
384,2019,30.0,Male,Munich,DevOps,10,Head,77000.0,English,50-100,Product
385,2019,32.41284403669725,Male,Munich,Data Scientist,12,Senior,125000.0,Deutsch,100-1000,Product
386,2019,32.41284403669725,Male,Berlin,"CTO (CEO, CFO)",14,Head,32000.0,English,10-50,Startup
387,2019,35.0,Female,Madrid,Sales Engineer,12,Middle,46000.0,Spanish,1000+,Product
388,2019,28.0,Male,Berlin,Backend Developer,6,Senior,52000.0,English,100-1000,Startup
389,2019,32.41284403669725,Male,Berlin,Data Scientist,6,Senior,87000.0,English,50-100,Startup
390,2019,26.0,Male,Frankfurt,Manager,5,Middle,65000.0,English,1000+,
391,2019,25.0,Male,Berlin,DevOps,3,Middle,55000.0,English,100-1000,Startup
392,2019,27.0,Female,Munich,QA,7,Senior,69000.0,English,1000+,Product
393,2019,32.0,Male,Vienna,Data Scientist,2,Middle,70000.0,English,100-1000,Product
394,2019,24.0,Male,Stuttgart,DevOps,2,Junior,44000.0,Deutsch,1000+,Product
395,2019,32.41284403669725,Female,Marburg,Fullstack Developer,0,Junior,23500.0,Deutsch,10-50,Product
396,2019,37.0,Male,Munich,Backend Developer,17,Senior,76500.0,English,100-1000,Product
397,2019,27.0,Male,Berlin,DevOps,6,Middle,66000.0,English,1000+,Product
398,2019,31.0,Female,Berlin,Machine Learning Engineer,1,Junior,52500.0,Deutsch,100-1000,Consulting / Agency
399,2019,29.0,Female,Munich,Machine Learning Engineer,2,Middle,57000.0,English,up to 10,Startup
400,2019,37.0,Male,Berlin,Backend Developer,12,Senior,70000.0,English,50-100,Product
401,2019,34.0,Male,Berlin,QA,8,Senior,59000.0,English,100-1000,Product
402,2019,32.41284403669725,Male,Munich,Frontend Developer,20,Senior,63000.0,English,100-1000,Product
403,2019,32.41284403669725,Male,Amsterdam,Data Scientist,8,Senior,98000.0,English,1000+,
404,2019,32.41284403669725,Male,Berlin,Backend Developer,8,Senior,73000.0,English,100-1000,Product
405,2019,28.0,Female,Frankfurt,Mainframe,1,Junior,36000.0,Deutsch,10-50,Startup
406,2019,25.0,Male,Karlsruhe,Machine Learning Engineer,4,Middle,52200.0,Deutsch,10-50,Consulting / Agency
407,2019,32.41284403669725,Male,Berlin,Backend Developer,7,Lead,110000.0,English,1000+,Product
408,2019,32.41284403669725,Female,Hamburg,Frontend Developer,3,Middle,58000.0,Deutsch,100-1000,Product
409,2019,32.41284403669725,Male,Berlin,Data Scientist,7,Senior,98000.0,English,50-100,Startup
410,2019,31.0,Male,Munich,SAP Consultant,8,Senior,130000.0,English,1000+,Product
411,2019,27.0,Male,Munich,Software Architect,3,Junior,50000.0,English,1000+,Product
412,2019,28.0,Male,Munich,Frontend Developer,5,Senior,57000.0,English,100-1000,Product
413,2019,32.0,Male,Frankfurt,Data Scientist,3,Middle,73500.0,Deutsch,1000+,Product
414,2019,28.0,Female,London,Business Analyst,3,Middle,48000.0,English,10-50,Product
415,2019,29.0,Male,Berlin,Data Scientist,4,Middle,68000.0,English,1000+,Product
416,2019,37.0,Male,Berlin,QA,6,Middle,65000.0,English,50-100,Product
417,2019,34.0,Male,Munich,Manager,12,Senior,96000.0,English,1000+,Product
418,2019,29.0,Male,Munich,Data Scientist,2,Junior,55000.0,Deutsch,10-50,Startup
419,2019,30.0,Male,Hamburg,Data Engineer,3,Senior,57000.0,English,100-1000,Product
420,2019,24.0,Male,Amsterdam,Machine Learning Engineer,3,Senior,75000.0,English,10-50,Startup
421,2019,26.0,Male,Moscow,Data Scientist,3,Middle,46000.0,English,1000+,Consulting / Agency
422,2019,28.0,Male,Hamburg,Machine Learning Engineer,4,Middle,65000.0,English,100-1000,Consulting / Agency
423,2019,25.0,Male,Munich,Data Scientist,1,Junior,48000.0,English,100-1000,Product
424,2019,39.0,Male,Munich,Data Scientist,13,Senior,135000.0,English,100-1000,Product
425,2019,35.0,Male,Frankfurt,Software Architect,12,Senior,70000.0,Deutsch,1000+,Consulting / Agency
426,2019,36.0,Male,Berlin,Data Scientist,4,Middle,58000.0,Deutsch,10-50,Consulting / Agency
427,2019,35.0,Male,Munich,Network Engineer,12,Senior,75000.0,Deutsch,up to 10,Consulting / Agency
428,2019,30.0,Female,London,Data Engineer,3,Junior,55000.0,English,1000+,Product
429,2019,39.0,Male,Warsaw,Researcher,15,Senior,22000.0,English,100-1000,Product
430,2019,31.0,Male,Berlin,Manager,10,Senior,106000.0,English,1000+,Startup
431,2019,31.0,Male,Berlin,Manager,10,Senior,106000.0,English,1000+,Startup
432,2019,29.0,Female,Berlin,Product Manager,7,Middle,67000.0,English,100-1000,Product
433,2019,33.0,Male,Munich,Data Scientist,11,Senior,67500.0,English,50-100,Product
434,2019,32.41284403669725,Male,Berlin,Data Scientist,6,Senior,90000.0,Deutsch,100-1000,Product
435,2019,31.0,Male,Stuttgart,Data Engineer,3,Senior,20000.0,Russian,1000+,Bodyshop / Outsource
436,2019,26.0,Male,Berlin,Machine Learning Engineer,3,Middle,46000.0,English,10-50,Product
437,2019,33.0,Male,Berlin,Backend Developer,8,Senior,75000.0,English,100-1000,Product
438,2019,29.0,Male,Berlin,Frontend Developer,1,Junior,67000.0,English,1000+,Consulting / Agency
439,2019,35.0,Female,Berlin,Data Scientist,10,Senior,140000.0,English,100-1000,Startup
440,2019,34.0,Male,Munich,Manager,7,Middle,96000.0,English,100-1000,Product
441,2019,29.0,Female,Berlin,Frontend Developer,4,Middle,52000.0,English,1000+,Startup
442,2019,22.0,Male,London,"CTO (CEO, CFO)",3,Senior,45000.0,English,50-100,Startup
443,2019,32.0,Male,Berlin,Data Engineer,12,Senior,80000.0,English,100-1000,Startup
444,2019,32.0,Male,Nuremberg,Data Scientist,2,Middle,50000.0,English,1000+,Consulting / Agency
445,2019,31.0,Male,Munich,SRE,10,Senior,72000.0,Deutsch,100-1000,Consulting / Agency
446,2019,29.0,Male,Hannover,Data Scientist,4,Middle,60000.0,Deutsch,1000+,Product
447,2019,30.0,Male,Hamburg,Data Scientist,6,Senior,68000.0,English,100-1000,Product
448,2019,30.0,Male,Berlin,Data Engineer,9,Middle,68000.0,English,100-1000,Product
449,2019,29.0,Male,Berlin,Data Engineer,5,Middle,70000.0,English,100-1000,Startup
450,2019,30.0,Male,Berlin,Data Scientist,5,Senior,85000.0,Deutsch,1000+,
451,2019,43.0,Male,Hamburg,Software Architect,15,Senior,54000.0,English,up to 10,Startup
452,2019,34.0,Male,Paris,Data Scientist,9,Senior,75000.0,French,10-50,Startup
453,2019,38.0,Male,Berlin,NLP Engineer,4,Senior,65000.0,English,100-1000,Startup
454,2019,26.0,Male,Stuttgart,Data Engineer,3,Middle,67200.0,English,1000+,Product
455,2019,38.0,Male,Hannover,Data Scientist,5,Senior,79000.0,Deutsch,100-1000,Consulting / Agency
456,2019,28.0,Female,London,Data Scientist,7,Senior,120000.0,English,1000+,Consulting / Agency
457,2019,30.0,Male,Berlin,"CTO (CEO, CFO)",11,Senior,75000.0,English,10-50,Startup
458,2019,34.0,Male,Cologne,Data Scientist,8,Middle,72000.0,English,1000+,Product
459,2019,32.41284403669725,Male,Berlin,Data Scientist,8,Senior,104000.0,English,100-1000,Product
460,2019,29.0,Male,Berlin,Data Scientist,2,Middle,53000.0,French,100-1000,Product
461,2019,26.0,Male,Berlin,Researcher,1,Junior,40000.0,English,1000+,University
462,2019,30.0,Male,Kyiv,DevOps,8,Senior,130000.0,English,1000+,Bodyshop / Outsource
463,2019,28.0,Male,Berlin,Software Architect,10,Principal,110000.0,English,1000+,Product
464,2019,49.0,Male,Milan,Manager,24,Senior,115000.0,Italian,100-1000,Product
465,2019,33.0,Male,Berlin,Machine Learning Engineer,11,Senior,75000.0,English,100-1000,Product
466,2019,20.0,Male,Kyiv,Machine Learning Engineer,1,Junior,14400.0,Russian,10-50,Startup
467,2019,35.0,Male,Hamburg,Backend Developer,10,Senior,62000.0,English,1000+,Product
468,2019,26.0,Male,Odesa,Data Scientist,3,Senior,45000.0,Russian,100-1000,Bodyshop / Outsource
469,2019,31.0,Male,Berlin,Data Engineer,6,Senior,75000.0,English,100-1000,Product
470,2019,33.0,Female,Berlin,Researcher,8,Junior,54000.0,English,1000+,Product
471,2019,31.0,Male,Munich,Software Engineer,11,Senior,95000.0,English,100-1000,Product
472,2019,32.41284403669725,Male,Berlin,Data Scientist,10,Lead,125000.0,English,1000+,Product
473,2019,28.0,Male,Paris,Fullstack Developer,3,Middle,39400.0,French,1000+,Consulting / Agency
474,2019,36.0,Male,Berlin,DevOps,15,Senior,75000.0,English,50-100,Startup
476,2019,39.0,Male,Berlin,Data Engineer,10,Senior,75000.0,English,1000+,Product
477,2019,27.0,Female,Düsseldorf,Data Scientist,1,Junior,45000.0,English,1000+,Product
478,2019,26.0,Male,Berlin,Backend Developer,6,Middle,78000.0,English,1000+,Product
479,2019,30.0,Male,Berlin,Data Scientist,2,Middle,55000.0,English,1000+,Consulting / Agency
481,2019,29.0,Male,Amsterdam,Backend Developer,4,Senior,65000.0,Russian,100-1000,Product
482,2019,38.0,Male,Berlin,Backend Developer,7,Senior,80000.0,English,100-1000,Startup
483,2019,31.0,Male,Berlin,Head of AI,5,Senior,150000.0,English,1000+,Product
484,2019,35.0,Male,Hamburg,Manager,9,Middle,105000.0,Deutsch,1000+,Product
485,2019,29.0,Male,Berlin,DevOps,8,Senior,85000.0,English,100-1000,Product
486,2019,38.0,Male,Cork,Software Architect,15,Senior,100000.0,English,1000+,Product
487,2019,40.0,Female,Berlin,Backend Developer,18,Senior,80000.0,English,1000+,Product
488,2019,26.0,Female,Berlin,Data Scientist,2,Junior,47000.0,English,50-100,Startup
489,2019,27.0,Male,Munich,QA,3,Middle,53600.0,English,100-1000,Product
490,2019,25.0,Male,Hamburg,Frontend Developer,4,Middle,66000.0,English,1000+,Product
491,2019,38.0,Female,Berlin,Data Scientist,3,Senior,62000.0,English,50-100,Startup
492,2019,32.0,Male,Berlin,Software Architect,4,Senior,87000.0,English,1000+,Consulting / Agency
493,2019,32.41284403669725,Male,Hamburg,Frontend Developer,20,Senior,95000.0,Russian,1000+,Product
494,2019,34.0,Male,Hamburg,Backend Developer,10,Middle,65000.0,English,50-100,Product
495,2019,28.0,Male,Berlin,Data Engineer,2,Middle,95000.0,Deutsch,1000+,Consulting / Agency
496,2019,32.41284403669725,Male,Berlin,Machine Learning Engineer,7,Senior,105000.0,English,1000+,Product
497,2019,33.0,Male,Berlin,Support,2,Junior,36000.0,Deutsch,100-1000,Product
498,2019,31.0,Male,Munich,QA,8,Senior,73000.0,English,100-1000,Product
499,2019,32.41284403669725,Male,Zug,Backend Developer,12,Senior,216000.0,Deutsch,100-1000,Product
500,2019,30.0,Male,Berlin,Data Scientist,8,Middle,90000.0,English,100-1000,Product
501,2019,35.0,Male,Berlin,Business Analyst,7,Middle,57000.0,English,100-1000,Startup
502,2019,32.41284403669725,Male,Amsterdam,Data Scientist,3,Senior,60000.0,Dutch,1000+,Consulting / Agency
503,2019,30.0,Male,Berlin,Data Scientist,4,Senior,66000.0,English,100-1000,Startup
504,2019,26.0,Male,Frankfurt,Business Analyst,1,Junior,44000.0,Deutsch,1000+,Consulting / Agency
505,2019,32.41284403669725,Male,Berlin,Backend Developer,15,Senior,58000.0,English,100-1000,Product
506,2019,32.41284403669725,Male,Berlin,Researcher,9,Senior,112000.0,English,1000+,Product
507,2019,23.0,Male,Cologne,Fullstack Developer,1,Junior,30000.0,Deutsch,up to 10,Startup
508,2019,26.0,Male,Amsterdam,Data Scientist,5,Middle,85000.0,English,100-1000,Product
509,2019,44.0,Male,Hamburg,"CTO (CEO, CFO)",15,Senior,100000.0,Deutsch,100-1000,Product
510,2019,30.0,Male,Frankfurt,Data Scientist,4,Senior,80000.0,English,50-100,Product
511,2019,37.0,Male,Berlin,Manager,15,Senior,80000.0,English,100-1000,Startup
512,2019,46.0,Male,Hamburg,Fullstack Developer,11,Senior,60000.0,Deutsch,10-50,Product
513,2019,28.0,Male,Munich,Data Engineer,4,Middle,60000.0,English,10-50,Consulting / Agency
514,2019,41.0,Male,Heidelberg,Data Scientist,10,Senior,133000.0,English,50-100,Startup
515,2019,24.0,Male,Brussels,Data Scientist,2,Junior,33000.0,French,1000+,Consulting / Agency
516,2019,32.41284403669725,Male,Munich,Manager,16,Senior,64000.0,English,1000+,Consulting / Agency
517,2019,32.41284403669725,Male,Munich,Manager,16,Senior,64000.0,English,1000+,Consulting / Agency
518,2019,27.0,Male,Berlin,Business Analyst,5,Senior,62000.0,English,100-1000,Consulting / Agency
519,2019,39.0,Male,Berlin,Data Scientist,5,Senior,85000.0,Deutsch,,
520,2019,31.0,Male,Berlin,Product Manager,5,Middle,55000.0,Deutsch,50-100,Product
521,2019,40.0,Female,Berlin,Backend Developer,10,Senior,68000.0,English,10-50,Startup
522,2019,35.0,Male,Berlin,Software Architect,8,Senior,85000.0,English,1000+,Product
523,2019,36.0,Male,Bielefeld,Fullstack Developer,16,Senior,72000.0,English,10-50,Product
524,2019,30.0,Female,Berlin,QA,1,Junior,34000.0,English,10-50,Startup
