Year,Age,Gender,City,Position,Years of experience,Current level,Current Salary,Main language at work,Company size,Company type
2019,47.0,Male,London,Data Engineer,22,Middle,100000.0,English,100-1000,Product
2019,36.0,Male,Munich,Backend Developer,10,Middle,75000.0,English,50-100,Product
2019,32.0,Female,Frankfurt,Recruiter ,10,Senior,56000.0,English,100-1000,Consulting / Agency
2019,34.0,Male,Karlsruhe,Fullstack Developer,12,Senior,75000.0,English,100-1000,Product
2019,29.0,Female,Munich,Data Scientist,4,Middle,62000.0,Deutsch,100-1000,Product
2019,31.0,Male,Munich,Backend Developer,9,Senior,75000.0,English,10-50,Startup
2019,41.0,Female,Munich,QA,9,Middle,46000.0,Deutsch,50-100,Product
2019,35.0,Male,Munich,Software Architect,6,Senior,79000.0,Deutsch,100-1000,Consulting / Agency
2019,37.0,Male,Munich,Backend Developer,14,Senior,72000.0,English,100-1000,Product
2019,39.0,Female,Munich,Backend Developer,17,Middle,58000.0,Deutsch,1000+,Product
2019,32.0,Male,Munich,Frontend Developer,7,Senior,65000.0,Deutsch,50-100,Product
2019,25.0,Female,Munich,Fullstack Developer,5,Middle,66000.0,Deutsch,10-50,Consulting / Agency
2019,29.0,Male,Munich,Fullstack Developer,8,Middle,80000.0,English,1000+,Product
2019,32.0,Male,Munich,Frontend Developer,3,Middle,55000.0,English,1000+,Product
2019,28.0,Male,Munich,Data Scientist,4,Senior,59000.0,English,1000+,Product
2019,47.0,Male,Munich,Backend Developer,25,Senior,87600.0,Deutsch,up to 10,Product
2019,31.0,Male,Berlin,Frontend Developer,10,Senior,67000.0,English,1000+,Product
2019,40.0,Male,Munich,Product Manager,15,Middle,73000.0,English,1000+,Product
2019,32.0,Male,Munich,Backend Developer,14,Lead,80000.0,Deutsch,1000+,Product
2019,34.0,Male,Berlin,Backend Developer,10,Senior,90000.0,English,100-1000,Product
2019,34.0,Male,Berlin,Frontend Developer,10,Senior,68000.0,English,100-1000,Product
2019,33.0,Male,Munich,Fullstack Developer,15,Senior,120000.0,English,100-1000,Product
2019,31.0,Male,Frankfurt,System Administrator,10,Middle,65000.0,English,100-1000,Product
2019,37.0,Male,Munich,Business Analyst,15,Middle,87000.0,English,1000+,
2019,33.0,Male,Munich,QA,5,Senior,70000.0,English,1000+,Product
2019,34.0,Female,Berlin,QA,12,Senior,74000.0,Deutsch,1000+,Product
2019,32.0,Male,Munich,Mobile Developer,14,Senior,90000.0,English,,Product
2019,38.0,Male,Berlin,Backend Developer,13,Senior,77400.0,Deutsch,100-1000,Product
2019,32.0,Male,Berlin,QA,13,Senior,65000.0,English,100-1000,Product
2019,27.0,Male,Berlin,QA,7,Senior,63000.0,English,50-100,Startup
2019,54.0,Male,Ingolstadt,Data Scientist,8,Senior,78000.0,Deutsch,1000+,Product
2019,35.0,Male,Düsseldorf,Backend Developer,6,Middle,55000.0,English,10-50,Bodyshop / Outsource
2019,31.0,Male,Stuttgart,Mobile Developer,6,Middle,50000.0,Deutsch,1000+,Product
2019,42.0,Male,Berlin,"CTO (CEO, CFO)",20,Senior,120000.0,English,100-1000,Startup
2019,25.0,Female,Munich,Manager,1,Junior,43200.0,Deutsch,1000+,Consulting / Agency
2019,32.0,Male,Hamburg,DevOps,15,Senior,78000.0,English,50-100,
2019,38.0,Male,Munich,Manager,12,Senior,96000.0,English,1000+,Consulting / Agency
2019,34.0,Male,Munich,Manager,16,Senior,85000.0,English,1000+,Product
2019,40.0,Male,Frankfurt,Software Architect,20,Senior,95000.0,English,1000+,Bodyshop / Outsource
2019,30.0,Male,Munich,Frontend Developer,9,Senior,75000.0,Russian,10-50,Product
2019,30.0,Male,Munich,Machine Learning Engineer,2,Middle,62000.0,English,up to 10,Startup
2019,25.0,Male,Munich,Frontend Developer,1,Junior,70000.0,English,100-1000,Startup
2019,25.0,Male,Munich,Frontend Developer,1,Junior,70000.0,English,100-1000,Startup
2019,25.0,Female,Munich,Researcher,5,Middle,57000.0,English,1000+,Consulting / Agency
2019,31.0,Male,Munich,Mobile Developer,8,Senior,65000.0,English,50-100,Startup
2019,32.0,Male,Frankfurt,Mobile Developer,4,Middle,50000.0,English,10-50,Product
2019,25.0,Male,Munich,Frontend Developer,5,Senior,80000.0,English,100-1000,Product
2019,32.0,Female,Munich,Fullstack Developer,10,Middle,47500.0,English,10-50,Bodyshop / Outsource
2019,31.0,Male,Munich,Fullstack Developer,10,Lead,72000.0,English,1000+,Product
2019,32.0,Male,Munich,Backend Developer,12,Middle,64000.0,English,100-1000,Startup
2019,44.0,Male,Munich,Manager,22,Senior,107000.0,Deutsch,1000+,Product
2019,36.0,Male,Munich,Backend Developer,13,Senior,60000.0,English,50-100,Product
2019,38.0,Female,Frankfurt,Frontend Developer,1,Junior,36000.0,Deutsch,100-1000,Consulting / Agency
2019,32.0,Male,Munich,Backend Developer,5,Senior,65000.0,English,1000+,Product
2019,32.0,Male,Munich,Fullstack Developer,14,Lead,98000.0,English,100-1000,Product
2019,27.0,Male,Munich,Backend Developer,7,Middle,66000.0,Deutsch,100-1000,Product
2019,27.0,Female,Nuremberg,Business Analyst,5,Middle,42000.0,English,1000+,Product
2019,32.0,Male,Munich,QA,11,Senior,69000.0,Deutsch,100-1000,Product
2019,29.0,Male,Berlin,Backend Developer,7,Senior,78000.0,English,100-1000,Product
2019,26.0,Female,Frankfurt,Manager,2,Middle,45000.0,Deutsch,50-100,Product
2019,32.0,Female,Munich,Data Scientist,0,Junior,59000.0,Deutsch,50-100,Product
2019,35.0,Male,Munich,Mobile Developer,7,Senior,77500.0,English,100-1000,Product
2019,26.0,Male,Berlin,Data Scientist,5,Senior,80000.0,English,10-50,Startup
2019,25.0,Male,Munich,Mobile Developer,4,Middle,60000.0,English,100-1000,Product
2019,32.0,Male,Cologne,Software Engineer,13,Senior,70000.0,English,50-100,Product
2019,28.0,Female,Berlin,Data Scientist,1,Junior,55000.0,English,100-1000,Product
2019,36.0,Male,Berlin,Frontend Developer,11,Senior,85000.0,English,10-50,Startup
2019,24.0,Male,Berlin,Machine Learning Engineer,3,Middle,75000.0,English,10-50,Startup
2019,34.0,Male,Frankfurt,Software Architect,10,Senior,100000.0,English,1000+,Product
2019,34.0,Male,Munich,Backend Developer,11,Senior,92000.0,English,50-100,Product
2019,34.0,Male,Munich,Backend Developer,11,Senior,92000.0,English,50-100,Product
2019,36.0,Male,Berlin,Backend Developer,10,Senior,78000.0,English,1000+,Product
2019,33.0,Male,Hamburg,Software Engineer,13,Middle,55000.0,English,,Product
2019,29.0,Female,Berlin,Machine Learning Engineer,3,Middle,46000.0,English,10-50,Startup
2019,31.0,Male,Munich,Fullstack Developer,8,Senior,68000.0,English,10-50,Product
2019,30.0,Male,Berlin,Backend Developer,12,Senior,70000.0,English,10-50,Startup
2019,33.0,Male,Munich,Embedded Developer,11,Senior,78000.0,Russian,up to 10,Bodyshop / Outsource
2019,29.0,Female,Munich,Mobile Developer,8,Middle,65000.0,English,1000+,Product
2019,32.0,Female,Riga,Backend Developer,1,Junior,13200.0,English,50-100,Consulting / Agency
2019,29.0,Male,Munich,Backend Developer,9,Senior,60000.0,English,up to 10,Product
2019,33.0,Male,Munich,Cloud Platform Engineer,10,Senior,80000.0,English,1000+,Product
2019,32.0,Male,Munich,Mobile Developer,5,Senior,70000.0,English,up to 10,Consulting / Agency
2019,29.0,Male,Berlin,Fullstack Developer,10,Senior,70000.0,English,1000+,Product
2019,43.0,Male,Berlin,Data Engineer,10,Senior,60000.0,Russian,up to 10,Startup
2019,32.0,Female,Bern,QA,5,Middle,120000.0,Deutsch,1000+,Product
2019,36.0,Male,Berlin,Software Architect,14,Senior,75000.0,English,100-1000,Product
2019,30.0,Male,Munich,Backend Developer,6,Senior,67000.0,English,,Product
2019,27.0,Male,Berlin,Frontend Developer,5,Senior,66000.0,English,100-1000,Product
2019,28.0,Male,Frankfurt,Data Scientist,2,Middle,55000.0,Deutsch,100-1000,Product
2019,34.0,Male,Berlin,Machine Learning Engineer,10,Senior,80000.0,English,50-100,Product
2019,29.0,Male,Berlin,DevOps,10,Senior,72000.0,English,100-1000,Product
2019,27.0,Male,Moscow,Backend Developer,7,Senior,66000.0,Russian,100-1000,Startup
2019,29.0,Male,Berlin,Backend Developer,8,Senior,70000.0,English,1000+,Product
2019,29.0,Male,Munich,Fullstack Developer,9,Senior,75000.0,English,100-1000,Product
2019,28.0,Female,Munich,"Designer (UI, UX)",9,Senior,70000.0,English,10-50,Product
2019,32.0,Male,Berlin,Backend Developer,5,Senior,80000.0,English,100-1000,Product
2019,34.0,Male,Munich,Researcher,12,Senior,90000.0,English,100-1000,Product
2019,32.0,Male,Berlin,Backend Developer,11,Senior,81600.0,English,1000+,Product
2019,35.0,Male,Düsseldorf,DevOps,15,Senior,65000.0,Deutsch,up to 10,Consulting / Agency
2019,28.0,Male,Berlin,QA,7,Middle,62000.0,English,100-1000,Bodyshop / Outsource
2019,32.0,Male,Berlin,Machine Learning Engineer,9,Lead,128000.0,English,1000+,Product
2019,38.0,Female,Berlin,SAP Consultant,10,Senior,92000.0,Deutsch,1000+,Product
2019,24.0,Male,Berlin,Backend Developer,4,Middle,65000.0,English,100-1000,Product
2019,32.0,Male,Berlin,Backend Developer,5,Senior,62000.0,Deutsch,1000+,Consulting / Agency
2019,32.0,Male,Berlin,Backend Developer,8,Senior,96000.0,English,100-1000,Product
2019,32.0,Male,Stuttgart,Machine Learning Engineer,5,Senior,98000.0,Deutsch,100-1000,Product
2019,36.0,Male,Berlin,Frontend Developer,10,Senior,80000.0,English,100-1000,Product
2019,32.0,Male,Berlin,Software Architect,11,Senior,124000.0,English,1000+,Product
2019,32.0,Male,Munich,Researcher,9,Senior,130000.0,English,1000+,Product
2019,32.0,Male,Berlin,Backend Developer,4,Senior,62000.0,English,50-100,Startup
2019,32.0,Male,Berlin,Software Architect,8,Lead,106000.0,English,100-1000,Product
2019,42.0,Female,Berlin,Backend Developer,12,Senior,55000.0,English,50-100,Product
2019,32.0,Male,Darmstadt,Backend Developer,10,Senior,70000.0,Deutsch,100-1000,
2019,30.0,Male,Hamburg,Data Scientist,6,Senior,85000.0,English,100-1000,Startup
2019,32.0,Male,Frankfurt,Lawyer ,7,Senior,170000.0,English,100-1000,Consulting / Agency
2019,30.0,Male,Berlin,Backend Developer,6,Senior,70000.0,Russian,100-1000,Startup
2019,28.0,Male,Berlin,Backend Developer,8,Middle,68000.0,English,1000+,Product
2019,37.0,Male,Berlin,Software Architect,15,Senior,95000.0,English,100-1000,Product
2019,29.0,Male,Munich,Mobile Developer,7,Middle,70000.0,English,1000+,Product
2019,32.0,Male,Munich,Data Scientist,3,Middle,71000.0,English,100-1000,Startup
2019,35.0,Male,Berlin,Backend Developer,16,Senior,65000.0,English,100-1000,Product
2019,30.0,Male,Berlin,Backend Developer,8,Senior,86000.0,English,100-1000,Product
2019,34.0,Male,Berlin,Embedded Developer,12,Senior,60000.0,English,100-1000,Startup
2019,29.0,Male,Dusseldorf,Backend Developer,8,Senior,70000.0,English,1000+,
2019,41.0,Male,Munich,Backend Developer,0,Junior,55000.0,English,1000+,Product
2019,33.0,Male,Karlsruhe,QA,7,Senior,67000.0,English,1000+,Product
2019,31.0,Male,Frankfurt,Data Scientist,7,Senior,85000.0,English,1000+,
2019,25.0,Male,Kyiv,DevOps,4,Senior,60000.0,Russian,1000+,Product
2019,27.0,Female,Berlin,Data Scientist,3,Middle,67000.0,English,1000+,Product
2019,29.0,Male,Kyiv,DevOps,8,Senior,65000.0,Russian,50-100,Product
2019,27.0,Male,Berlin,Researcher,5,Senior,100000.0,English,100-1000,Startup
2019,36.0,Male,Berlin,Data Scientist,18,Middle,56000.0,English,100-1000,Product
2019,28.0,Male,Munich,Business Analyst,7,Middle,62500.0,English,1000+,Product
2019,33.0,Male,Berlin,Backend Developer,10,Middle,76000.0,English,1000+,Product
2019,34.0,Male,Freiburg,Backend Developer,2,Middle,42000.0,English,100-1000,Consulting / Agency
2019,36.0,Male,Berlin,Manager,15,Senior,77000.0,English,100-1000,Product
2019,23.0,Male,Berlin,Frontend Developer,5,Senior,65000.0,English,100-1000,Product
2019,35.0,Male,Berlin,Backend Developer,17,Senior,60000.0,Russian,100-1000,Product
2019,27.0,Male,Munich,Data Engineer,1,Middle,58000.0,English,10-50,Startup
2019,30.0,Male,Munich,Mobile Developer,9,Senior,72000.0,Russian,10-50,Startup
2019,37.0,Male,Amsterdam,QA,14,Senior,75000.0,English,100-1000,Product
2019,32.0,Male,Berlin,Machine Learning Engineer,10,Senior,108000.0,English,100-1000,Product
2019,41.0,Male,Munich,Backend Developer,20,Senior,78000.0,English,100-1000,Product
2019,32.0,Male,Vienna,Software Architect,12,Lead,80000.0,English,1000+,Product
2019,34.0,Male,Berlin,Backend Developer,13,Senior,70000.0,English,100-1000,Product
2019,32.0,Male,Munich,Software Architect,10,Senior,120000.0,,1000+,Product
2019,45.0,Male,Berlin,Data Engineer,14,Middle,34446.0,English,50-100,Product
2019,32.0,Male,Frankfurt,Backend Developer,8,Senior,108000.0,,100-1000,
2019,32.0,Male,Munich,Data Scientist,8,Lead,130000.0,,1000+,Product
2019,32.0,Male,Stuttgart,Fullstack Developer,6,Senior,90000.0,,,
2019,32.0,Female,Berlin,Data Scientist,7,Senior,65000.0,English,50-100,Startup
2019,32.0,Male,Munich,Frontend Developer,4,Senior,70000.0,English,10-50,Product
2019,36.0,Male,Kyiv,DevOps,3,Middle,38400.0,Russian,1000+,Bodyshop / Outsource
2019,32.0,Male,Berlin,Data Scientist,6,Senior,96000.0,,,Product
2019,35.0,Male,Frankfurt,Product Manager,13,Senior,60000.0,Deutsch,10-50,Startup
2019,32.0,Female,Munich,Backend Developer,8,Senior,62000.0,English,1000+,Product
2019,29.0,Male,Munich,Frontend Developer,8,Middle,65000.0,English,100-1000,Product
2019,33.0,Male,Munich,Backend Developer,11,Lead,90000.0,English,100-1000,Product
2019,33.0,Male,Kyiv,System Administrator,15,Middle,36000.0,Russian,10-50,Consulting / Agency
2019,39.0,Male,Munich,Fullstack Developer,15,Senior,75700.0,English,100-1000,Product
2019,25.0,Female,Cologne,IT Security,2,Junior,46000.0,Deutsch,1000+,
2019,33.0,Female,Berlin,QA,5,Middle,63400.0,English,1000+,Product
2019,35.0,Male,Munich,Backend Developer,16,Senior,70000.0,Russian,10-50,Product
2019,34.0,Male,Berlin,Backend Developer,9,Senior,70000.0,English,1000+,Product
2019,31.0,Female,Frankfurt,Backend Developer,7,Senior,68000.0,English,10-50,Startup
2019,32.0,Male,Amsterdam,Machine Learning Engineer,11,Senior,106000.0,English,1000+,Startup
2019,34.0,Male,Pforzheim,Backend Developer,13,Senior,75000.0,Deutsch,50-100,Product
2019,32.0,Male,Munich,Software Architect,8,Senior,100000.0,Deutsch,10-50,Product
2019,33.0,Male,Munich,Backend Developer,11,Senior,90000.0,English,1000+,Product
2019,44.0,Male,Berlin,Frontend Developer,5,Senior,65000.0,English,10-50,Product
2019,26.0,Male,Nuremberg,DevOps,0,Junior,55000.0,Deutsch,,
2019,30.0,Male,Berlin,Data Scientist,8,Senior,90000.0,English,50-100,Startup
2019,37.0,Male,Stuttgart,Software Architect,11,Senior,105000.0,Deutsch,1000+,Product
2019,24.0,Female,Frankfurt,Fullstack Developer,1,Junior,52000.0,Deutsch,1000+,Product
2019,27.0,Male,Berlin,Manager,6,Senior,58000.0,English,100-1000,Startup
2019,30.0,Male,Kassel ,Frontend Developer,4,Middle,55000.0,Deutsch,1000+,Product
2019,36.0,Male,Munich,DevOps,15,Senior,85000.0,English,100-1000,Consulting / Agency
2019,31.0,Female,Munich,Mobile Developer,8,Senior,75000.0,English,100-1000,Startup
2019,33.0,Male,Munich,Embedded Developer,4,Senior,60000.0,Deutsch,100-1000,Consulting / Agency
2019,32.0,Female,Munich,Data Engineer,7,Middle,52000.0,English,1000+,Product
2019,32.0,Male,Munich,Software Architect,12,Senior,85000.0,English,100-1000,Product
2019,43.0,Male,Berlin,Backend Developer,20,Middle,70000.0,English,1000+,Product
2019,40.0,Male,Frankfurt,Manager,18,Senior,88000.0,English,1000+,Bodyshop / Outsource
2019,35.0,Male,Munich,DevOps,15,Senior,73000.0,Deutsch,1000+,Product
2019,36.0,Male,Munich,Mobile Developer,20,Senior,150000.0,Deutsch,up to 10,Bodyshop / Outsource
2019,28.0,Male,Munich,Backend Developer,7,Senior,74000.0,English,1000+,Product
2019,31.0,Male,Munich,Backend Developer,10,Senior,78000.0,English,100-1000,Startup
2019,30.0,Male,Munich,DevOps,10,Head,77000.0,English,50-100,Product
2019,32.0,Male,Munich,Data Scientist,12,Senior,125000.0,Deutsch,100-1000,Product
2019,32.0,Male,Berlin,"CTO (CEO, CFO)",14,Head,32000.0,English,10-50,Startup
2019,35.0,Female,Madrid,Sales Engineer,12,Middle,46000.0,Spanish,1000+,Product
2019,28.0,Male,Berlin,Backend Developer,6,Senior,52000.0,English,100-1000,Startup
2019,32.0,Male,Berlin,Data Scientist,6,Senior,87000.0,English,50-100,Startup
2019,26.0,Male,Frankfurt,Manager,5,Middle,65000.0,English,1000+,
2019,25.0,Male,Berlin,DevOps,3,Middle,55000.0,English,100-1000,Startup
2019,27.0,Female,Munich,QA,7,Senior,69000.0,English,1000+,Product
2019,32.0,Male,Vienna,Data Scientist,2,Middle,70000.0,English,100-1000,Product
2019,24.0,Male,Stuttgart,DevOps,2,Junior,44000.0,Deutsch,1000+,Product
2019,32.0,Female,Marburg,Fullstack Developer,0,Junior,23500.0,Deutsch,10-50,Product
2019,37.0,Male,Munich,Backend Developer,17,Senior,76500.0,English,100-1000,Product
2019,27.0,Male,Berlin,DevOps,6,Middle,66000.0,English,1000+,Product
2019,31.0,Female,Berlin,Machine Learning Engineer,1,Junior,52500.0,Deutsch,100-1000,Consulting / Agency
2019,29.0,Female,Munich,Machine Learning Engineer,2,Middle,57000.0,English,up to 10,Startup
2019,37.0,Male,Berlin,Backend Developer,12,Senior,70000.0,English,50-100,Product
2019,34.0,Male,Berlin,QA,8,Senior,59000.0,English,100-1000,Product
2019,32.0,Male,Munich,Frontend Developer,20,Senior,63000.0,English,100-1000,Product
2019,32.0,Male,Amsterdam,Data Scientist,8,Senior,98000.0,English,1000+,
2019,32.0,Male,Berlin,Backend Developer,8,Senior,73000.0,English,100-1000,Product
2019,28.0,Female,Frankfurt,Mainframe,1,Junior,36000.0,Deutsch,10-50,Startup
2019,25.0,Male,Karlsruhe,Machine Learning Engineer,4,Middle,52200.0,Deutsch,10-50,Consulting / Agency
2019,32.0,Male,Berlin,Backend Developer,7,Lead,110000.0,English,1000+,Product
2019,32.0,Female,Hamburg,Frontend Developer,3,Middle,58000.0,Deutsch,100-1000,Product
2019,32.0,Male,Berlin,Data Scientist,7,Senior,98000.0,English,50-100,Startup
2019,31.0,Male,Munich,SAP Consultant,8,Senior,130000.0,English,1000+,Product
2019,27.0,Male,Munich,Software Architect,3,Junior,50000.0,English,1000+,Product
2019,28.0,Male,Munich,Frontend Developer,5,Senior,57000.0,English,100-1000,Product
2019,32.0,Male,Frankfurt,Data Scientist,3,Middle,73500.0,Deutsch,1000+,Product
2019,28.0,Female,London,Business Analyst,3,Middle,48000.0,English,10-50,Product
2019,29.0,Male,Berlin,Data Scientist,4,Middle,68000.0,English,1000+,Product
2019,37.0,Male,Berlin,QA,6,Middle,65000.0,English,50-100,Product
2019,34.0,Male,Munich,Manager,12,Senior,96000.0,English,1000+,Product
2019,29.0,Male,Munich,Data Scientist,2,Junior,55000.0,Deutsch,10-50,Startup
2019,30.0,Male,Hamburg,Data Engineer,3,Senior,57000.0,English,100-1000,Product
2019,24.0,Male,Amsterdam,Machine Learning Engineer,3,Senior,75000.0,English,10-50,Startup
2019,26.0,Male,Moscow,Data Scientist,3,Middle,46000.0,English,1000+,Consulting / Agency
2019,28.0,Male,Hamburg,Machine Learning Engineer,4,Middle,65000.0,English,100-1000,Consulting / Agency
2019,25.0,Male,Munich,Data Scientist,1,Junior,48000.0,English,100-1000,Product
2019,39.0,Male,Munich,Data Scientist,13,Senior,135000.0,English,100-1000,Product
2019,35.0,Male,Frankfurt,Software Architect,12,Senior,70000.0,Deutsch,1000+,Consulting / Agency
2019,36.0,Male,Berlin,Data Scientist,4,Middle,58000.0,Deutsch,10-50,Consulting / Agency
2019,35.0,Male,Munich,Network Engineer,12,Senior,75000.0,Deutsch,up to 10,Consulting / Agency
2019,30.0,Female,London,Data Engineer,3,Junior,55000.0,English,1000+,Product
2019,39.0,Male,Warsaw,Researcher,15,Senior,22000.0,English,100-1000,Product
2019,31.0,Male,Berlin,Manager,10,Senior,106000.0,English,1000+,Startup
2019,31.0,Male,Berlin,Manager,10,Senior,106000.0,English,1000+,Startup
2019,29.0,Female,Berlin,Product Manager,7,Middle,67000.0,English,100-1000,Product
